Well_Name,Depth,GR,RESD,RESS,RHOB,NEUTRON,Vshale,PHIE,Sw,PERM
Well-04,2397,80.4946,11.2675,13.1592,2.5948,0.2034,0.7773,0.0001,1,0
Well-04,2397.5,79.8641,7.4509,7.2414,2.6077,0.2167,0.8298,0.0001,1,0
Well-04,2398,76.7922,7.2958,7.9782,2.5717,0.2202,0.8357,0.0001,1,0
Well-04,2398.5,77.3069,6.6031,7.1342,2.5676,0.2273,0.8446,0.0001,1,0
Well-04,2399,75.458,6.8021,6.482,2.5509,0.2209,0.8459,0.0001,1,0
Well-04,2399.5,73.2362,6.6872,7.2382,2.5538,0.2123,0.8431,0.0001,1,0
Well-04,2400,70.498,7.0968,5.3726,2.5298,0.2053,0.8309,0.0001,1,0
Well-04,2400.5,72.2696,6.9611,7.953,2.456,0.209,0.8056,0.0001,1,0
Well-04,2401,75.0078,6.2948,7.28,2.4296,0.2216,0.8356,0.009,1,0
Well-04,2401.5,79.5714,5.455,3.8806,2.4456,0.2668,0.8687,0.0488,1,0
Well-04,2402,82.8348,4.859,3.1119,2.4661,0.3113,0.9093,0.0447,1,0
Well-04,2402.5,85.7801,4.9197,3.1856,2.4132,0.3816,0.8992,0.0467,1,0
Well-04,2403,83.7721,5.161,3.4491,2.3171,0.437,0.8777,0.0523,1,0
Well-04,2403.5,86.3277,5.4206,3.3441,2.2818,0.4767,0.8809,0.0503,1,0
Well-04,2404,91.4134,6.6682,3.9956,2.2967,0.5059,0.892,0.0458,1,0
Well-04,2404.5,100.0735,8.2377,5.1511,2.3432,0.4737,0.9117,0.0387,1,0
Well-04,2405,100.0735,11.8973,6.7652,2.3708,0.4542,0.9047,0.04,1,0
Well-04,2405.5,96.241,12.5034,6.4761,2.3755,0.4925,0.8903,0.0442,1,0
Well-04,2406,91.9904,11.1943,5.4308,2.3672,0.5217,0.8669,0.0511,1,0
Well-04,2406.5,89.4348,10.0529,4.8325,2.3125,0.5982,0.8615,0.0528,1,0
Well-04,2407,90.165,9.1388,4.559,2.263,0.5319,0.8702,0.0508,1,0
Well-04,2407.5,87.3984,11.4341,6.6642,2.2326,0.5234,0.8444,0.0621,1,0
Well-04,2408,88.1544,12.7482,7.9809,2.2323,0.436,0.8198,0.0733,1,0
Well-04,2408.5,90.5275,14.3147,7.5873,2.2267,0.4895,0.8288,0.0758,1,0
Well-04,2409,88.8846,14.4543,7.9044,2.1957,0.5347,0.8394,0.0779,1,0
Well-04,2409.5,97.4384,15.3567,6.8434,2.1986,0.5506,0.8399,0.0822,1,0
Well-04,2410,98.7455,17.1686,5.5254,2.2078,0.5448,0.8219,0.0923,1,0
Well-04,2410.5,104.7695,18.0243,4.9782,2.2806,0.5153,0.7922,0.1017,1,0
Well-04,2411,95.8248,17.7967,4.5698,2.3624,0.4391,0.7255,0.0657,1,0
Well-04,2411.5,90.5017,23.1717,6.0757,2.4753,0.3353,0.7731,0.0376,0.7656,0
Well-04,2412,82.8581,37.1771,18.2171,2.5708,0.2428,0.5923,0.0568,0.6739,0
Well-04,2412.5,77.9294,87.0233,129.0937,2.6027,0.2056,0.4845,0.0654,0.4838,0
Well-04,2413,73.0007,67.7813,130.5971,2.6021,0.1773,0.3584,0.0973,0.5487,0
Well-04,2413.5,72.0646,45.3677,113.8474,2.5901,0.1847,0.3601,0.1129,0.6171,0
Well-04,2414,81.0382,44.2566,65.3418,2.6051,0.1972,0.4601,0.1001,0.5878,0
Well-04,2414.5,88.1574,36.9819,82.5969,2.612,0.1912,0.4424,0.1082,0.6321,0
Well-04,2415,97.8323,28.6415,47.6643,2.5811,0.1811,0.3166,0.141,0.7163,0
Well-04,2415.5,97.1015,27.2027,21.4067,2.5574,0.1938,0.3113,0.1461,0.7223,0
Well-04,2416,106.959,26.1675,16.1062,2.5158,0.2468,0.4538,0.1157,0.7171,0
Well-04,2416.5,104.7416,25.2757,12.9322,2.4947,0.291,0.6117,0.0817,0.7131,0
Well-04,2417,105.2896,25.6805,12.7013,2.4796,0.3048,0.6364,0.0709,0.7223,0
Well-04,2417.5,98.1704,28.3688,16.6396,2.4703,0.295,0.5612,0.081,0.7133,0
Well-04,2418,100.0227,30.1987,15.6729,2.481,0.3098,0.6651,0.0801,0.6222,0
Well-04,2418.5,98.5611,29.9243,12.7408,2.4372,0.3498,0.7244,0.0853,0.5797,0
Well-04,2419,90.7117,28.3538,10.0253,2.4258,0.3563,0.7184,0.0815,0.6075,0
Well-04,2419.5,81.5844,31.375,8.7293,2.4356,0.3083,0.5269,0.0893,0.9525,0
Well-04,2420,76.9933,44.2656,20.8887,2.5106,0.2606,0.5069,0.0495,1,0
Well-04,2420.5,73.5445,55.0583,52.2449,2.5741,0.2147,0.4629,0.0282,1,0
Well-04,2421,74.4572,55.9741,55.2276,2.5847,0.217,0.5044,0.0174,1,0
Well-04,2421.5,87.6005,50.128,32.3217,2.5654,0.243,0.5776,0.0151,1,0
Well-04,2422,101.8195,41.1938,24.3974,2.5396,0.2745,0.6593,0.0145,1,0
Well-04,2422.5,112.2568,40.2232,34.2263,2.5197,0.2879,0.6682,0.0237,1,0
Well-04,2423,112.4393,42.5424,34.6887,2.5193,0.2726,0.5913,0.0403,1,0
Well-04,2423.5,117.5506,45.6496,35.1372,2.5243,0.2797,0.6409,0.0355,1,0
Well-04,2424,115.5104,49.9783,39.2683,2.5364,0.2807,0.6804,0.0273,1,0
Well-04,2424.5,98.1889,55.4174,35.8954,2.538,0.2418,0.493,0.0588,0.9451,0
Well-04,2425,84.8631,64.2504,35.2796,2.5581,0.1942,0.3151,0.0625,1,0
Well-04,2425.5,76.2835,83.4796,51.4551,2.5866,0.1502,0.1799,0.0578,1,0
Well-04,2426,85.3904,104.6404,69.7154,2.6046,0.1618,0.3518,0.0224,1,0
Well-04,2426.5,83.0399,115.7437,70.532,2.5999,0.161,0.3307,0.0275,1,0
Well-04,2427,84.1352,121.799,56.5736,2.5944,0.1732,0.3848,0.0245,1,0
Well-04,2427.5,80.6668,132.2245,51.3826,2.589,0.1903,0.4399,0.0254,1,0
Well-04,2428,87.792,146.7662,57.634,2.5881,0.2075,0.4901,0.0269,1,0
Well-04,2428.5,89.2524,163.0099,67.2324,2.5692,0.2192,0.5244,0.0297,1,0
Well-04,2429,96.5542,182.677,87.9456,2.5492,0.2279,0.5499,0.0324,1,0
Well-04,2429.5,95.2478,208.4352,117.3042,2.5262,0.2309,0.4938,0.0508,0.7799,0
Well-04,2430,102.7639,239.1372,147.2605,2.5234,0.2407,0.5429,0.0468,0.7567,0
Well-04,2430.5,102.2163,264.9724,179.0114,2.5216,0.2328,0.4892,0.054,0.6616,0
Well-04,2431,109.5181,274.1478,162.1754,2.5129,0.2285,0.4325,0.0655,0.5704,0
Well-04,2431.5,101.4544,268.0185,111.0163,2.5015,0.2185,0.3324,0.0835,0.4858,0
Well-04,2432,107.5141,259.9305,90.3708,2.4863,0.2172,0.271,0.0993,0.4302,0
Well-04,2432.5,110.6173,281.0739,76.0499,2.4872,0.2505,0.4754,0.075,0.4952,0
Well-04,2433,114.0857,326.8971,73.1884,2.487,0.2441,0.4358,0.0797,0.4423,0
Well-04,2433.5,114.05,389.593,74.6289,2.4896,0.2628,0.5578,0.0641,0.4635,0
Well-04,2434,120.4806,467.8865,81.185,2.4715,0.2675,0.5227,0.0782,0.3644,0
Well-04,2434.5,139.1002,550.3077,86.4655,2.4368,0.3089,0.6502,0.083,0.3076,0
Well-04,2435,140.1955,585.4095,94.8365,2.4233,0.303,0.5674,0.1003,0.2611,0
Well-04,2435.5,126.8586,542.2062,97.0219,2.446,0.3109,0.6946,0.0728,0.3391,0
Well-04,2436,111.7073,499.7252,75.1057,2.4724,0.2967,0.7016,0.0572,0.4222,0
Well-04,2436.5,117.5488,516.2576,58.5632,2.5008,0.2892,0.7292,0.0414,0.5127,0
Well-04,2437,118.2486,571.7762,109.1055,2.5574,0.2122,0.4901,0.0335,0.6388,0
Well-04,2437.5,108.7791,561.084,125.0948,2.6454,0.1314,0.1705,0.0395,0.7069,0
Well-04,2438,82.6751,447.1872,150.3271,2.7044,0.0568,0.0422,0.0064,1,0
Well-04,2438.5,67.889,308.7805,132.2172,2.721,0.0349,0.0309,0.0001,1,0
Well-04,2439,65.1278,182.8262,132.7094,2.7113,0.0433,0.0287,0.0033,1,0
Well-04,2439.5,68.8015,123.1499,117.5233,2.7161,0.0739,0.1057,0.0006,1,0
Well-04,2440,75.9208,81.8544,53.6573,2.7175,0.12,0.2587,0.0001,1,0
Well-04,2440.5,76.1033,54.3332,29.1542,2.7017,0.1516,0.2434,0.0308,1,0.0054
Well-04,2441,68.0486,43.9563,24.2864,2.6863,0.162,0.2132,0.0483,1,0.2021
Well-04,2441.5,54.919,41.9128,26.2621,2.6784,0.1334,0.1716,0.0366,1,0.0111
Well-04,2442,41.9582,43.0437,31.4212,2.6844,0.1016,0.1125,0.025,1,0.0023
Well-04,2442.5,37.0295,45.3299,47.3858,2.6904,0.0671,0.0458,0.013,1,0.0002
Well-04,2443,38.1111,48.3443,50.0758,2.676,0.0667,0.0231,0.0199,1,0.0009
Well-04,2443.5,46.7079,52.964,41.3209,2.6436,0.0822,0.0231,0.0365,1,0.011
Well-04,2444,48.3508,53.048,36.2012,2.5916,0.1061,0.0231,0.0636,1,1.0803
Well-04,2444.5,46.1603,41.9138,18.3174,2.5297,0.1524,0.0816,0.0963,0.8604,13.5751
Well-04,2445,40.862,27.1254,6.9972,2.4224,0.21,0.1089,0.1539,0.6978,236.2565
Well-04,2445.5,36.1159,24.4764,5.9434,2.3682,0.2389,0.1218,0.1827,0.6247,585.954
Well-04,2446,32.6475,32.2803,15.5595,2.3672,0.2326,0.0994,0.1802,0.554,553.6441
Well-04,2446.5,24.7853,47.721,26.4439,2.4175,0.1887,0.0311,0.1537,0.56,234.886
Well-04,2447,23.3331,44.0236,43.0232,2.4319,0.1753,0.009,0.1475,0.629,182.5373
Well-04,2447.5,24.4284,40.2657,42.4972,2.4261,0.1777,0.008,0.1518,0.6439,217.5488
Well-04,2448,35.0251,31.1225,23.4803,2.4325,0.2218,0.1441,0.15,0.63,202.1868
Well-04,2448.5,43.5965,19.249,9.9659,2.4486,0.2513,0.2846,0.1387,0.7376,125.1646
Well-04,2449,46.6998,11.6122,5.6315,2.4325,0.2754,0.3395,0.1475,0.8836,182.5977
Well-04,2449.5,47.2384,11.7636,7.4933,2.4551,0.2615,0.3281,0.1352,0.9436,107.2987
Well-04,2450,44.4138,18.4227,14.8466,2.4558,0.2429,0.2678,0.1347,0.7886,105.065
Well-04,2450.5,43.6836,23.8367,23.5818,2.4931,0.2246,0.2639,0.1148,0.767,39.6179
Well-04,2451,41.0081,21.3302,26.7883,2.4823,0.2101,0.1997,0.1208,0.8636,53.8885
Well-04,2451.5,39.9993,20.3045,22.9833,2.4831,0.2055,0.1859,0.1204,0.9084,52.9627
Well-04,2452,40.7428,18.3693,18.6004,2.4667,0.2087,0.1716,0.1291,0.9295,80.7539
Well-04,2452.5,44.331,16.1346,13.7538,2.4751,0.2157,0.2076,0.1245,0.9785,64.8416
Well-04,2453,45.0612,15.0467,12.4869,2.4859,0.2199,0.2377,0.1183,1,47.5863
Well-04,2453.5,45.2304,15.8259,15.6683,2.4997,0.2116,0.2311,0.1109,1,32.0496
Well-04,2454,43.0543,17.5492,17.3971,2.5033,0.2105,0.233,0.109,0.992,28.8017
Well-04,2454.5,42.6892,18.9259,17.0524,2.5035,0.2049,0.2148,0.109,0.9765,28.8672
Well-04,2455,46.7052,20.1435,17.8283,2.5012,0.2065,0.2166,0.1102,0.9324,30.7959
Well-04,2455.5,49.6115,20.9498,18.094,2.5027,0.2044,0.2122,0.1094,0.9228,29.4726
Well-04,2456,54.0087,21.1678,15.9905,2.5104,0.2017,0.2149,0.1054,0.9386,23.5355
Well-04,2456.5,53.8261,21.8066,15.0882,2.5451,0.1801,0.1961,0.0873,1,7.4568
Well-04,2457,47.9847,22.537,17.2279,2.5789,0.1685,0.2094,0.0693,1,1.8262
Well-04,2457.5,43.7826,23.6316,18.8098,2.5748,0.1753,0.2256,0.0713,1,2.1622
Well-04,2458,39.5841,24.2817,18.8756,2.5323,0.1868,0.1988,0.0937,1,11.4332
Well-04,2458.5,44.8779,24.6449,21.4315,2.4889,0.2026,0.1851,0.1165,0.9277,43.2772
Well-04,2459,45.5955,24.6669,20.4821,2.4869,0.198,0.1671,0.1175,0.9374,45.6636
Well-04,2459.5,55.8397,25.5521,21.0744,2.4956,0.2224,0.2607,0.1125,0.8663,34.8977
Well-04,2460,65.6972,22.0666,16.9883,2.5044,0.26,0.4534,0.0675,1,1.545
Well-04,2460.5,83.7692,19.6147,13.2877,2.5176,0.3263,0.7254,0.0342,1,0.0084
Well-04,2461,89.0413,20.8516,15.6236,2.5273,0.3858,0.8712,0.0272,1,0.0033
Well-04,2461.5,85.7774,21.4524,17.1089,2.5444,0.3663,0.7724,0.0412,0.9865,0.0764
Well-04,2462,70.9912,21.9119,22.7363,2.5237,0.3016,0.6077,0.047,1,0.1703
Well-04,2462.5,60.221,20.6412,18.9278,2.5199,0.2495,0.441,0.0603,1,0.7771
Well-04,2463,51.0718,19.3593,13.6938,2.5258,0.2186,0.4394,0.0845,1,6.085
Well-04,2463.5,48.8954,18.9768,15.1343,2.5662,0.2067,0.3075,0.0809,1,4.6604
Well-04,2464,47.2525,18.6114,20.5444,2.5855,0.1871,0.3087,0.0657,1,1.3173
Well-04,2464.5,49.078,16.979,20.3137,2.5894,0.2008,0.3372,0.0668,1,1.4599
Well-04,2465,53.8281,14.8099,11.5619,2.5676,0.2137,0.3849,0.0741,1,2.7365
Well-04,2465.5,55.2885,14.023,11.8512,2.5588,0.2246,0.4107,0.0224,1,0.0015
Well-04,2466,60.3997,16.9977,10.2366,2.4984,0.2256,0.5565,0.0241,1,0.002
Well-04,2466.5,63.85,23.147,16.2677,2.4268,0.2755,0.6065,0.0315,1,0.006
Well-04,2467,77.5693,20.7483,13.0478,2.2686,0.3825,0.8054,0.0276,1,0.0035
Well-04,2467.5,83.4108,15.6029,7.6621,2.1687,0.5195,0.89,0.0282,1,0.0038
Well-04,2468,79.9424,13.9169,6.1442,2.187,0.4964,0.8397,0.0308,1,0.0055
Well-04,2468.5,68.4137,20.882,10.3837,2.327,0.3712,0.6727,0.0399,1,0.0158
Well-04,2469,60.2172,35.5739,30.9261,2.476,0.2434,0.5539,0.0329,1,0.0071
Well-04,2469.5,58.0266,46.4699,76.932,2.5453,0.2202,0.493,0.0131,1,0.0002
Well-04,2470,60.2172,62.5209,69.2151,2.6109,0.2461,0.5886,0.0235,0.9987,0.0018
Well-04,2470.5,62.7547,43.5785,36.9646,2.6569,0.2727,0.7371,0.0268,0.9948,0.0031
Well-04,2471,67.1557,33.759,25.8163,2.6814,0.3153,0.8551,0.0475,0.882,0.1813
Well-04,2471.5,64.7826,26.8538,19.9725,2.6246,0.3107,0.875,0.0605,0.8883,0.7974
Well-04,2472,55.4728,19.1514,13.5114,2.549,0.2884,0.6791,0.1123,0.8449,34.6208
Well-04,2472.5,45.0478,17.5458,13.4952,2.4799,0.2321,0.4214,0.1475,0.8372,182.3947
Well-04,2473,36.8451,19.9478,18.5555,2.4531,0.2089,0.2411,0.1568,0.8181,265.4137
Well-04,2473.5,37.0277,22.8131,20.9988,2.4462,0.2046,0.149,0.1655,0.76,368.3462
Well-04,2474,36.6626,26.1732,20.0312,2.4317,0.1954,0.1265,0.1517,0.7727,216.9168
Well-04,2474.5,36.6626,30.8779,23.795,2.4215,0.1988,0.1394,0.1347,0.7802,104.7865
Well-04,2475,40.8611,33.4371,25.2668,2.4346,0.2211,0.1687,0.1371,0.7195,116.5752
Well-04,2475.5,45.7899,31.0134,18.313,2.4734,0.2258,0.2191,0.1304,0.76,86.0209
Well-04,2476,54.3577,31.4581,15.5916,2.4659,0.257,0.2789,0.1357,0.6999,109.8339
Well-04,2476.5,62.5951,31.7987,15.9722,2.4488,0.3171,0.5191,0.0638,1,1.0977
Well-04,2477,75.1908,29.8141,13.5309,2.4187,0.4393,0.6894,0.0723,0.9595,2.3482
Well-04,2477.5,82.8577,28.0097,12.1893,2.4306,0.5132,0.8503,0.0514,1,0.294
Well-04,2478,87.7635,26.4464,10.1064,2.4135,0.4983,0.9083,0.0375,1,0.0122
Well-04,2478.5,84.2174,29.4193,11.499,2.3963,0.4504,0.7939,0.0582,1,0.6265
Well-04,2479,72.8996,46.9831,25.8325,2.4326,0.3603,0.6382,0.0537,0.9175,0.3841
Well-04,2479.5,54.4742,68.3833,65.5062,2.4816,0.2751,0.4813,0.0424,0.9733,0.0907
Well-04,2480,38.4879,95.9552,87.1355,2.5259,0.2098,0.359,0.0305,1,0.0052
Well-04,2480.5,33.5592,138.7387,73.8904,2.5221,0.1623,0.241,0.0923,0.4499,10.4357
Well-04,2481,31.5395,160.2133,68.8402,2.5164,0.1423,0.1635,0.0927,0.4352,10.7293
Well-04,2481.5,28.2602,150.1194,61.8263,2.4975,0.1207,0.1046,0.1012,0.4327,18.3038
Well-04,2482,23.6966,133.0551,49.8841,2.4533,0.1161,0.0657,0.1249,0.3868,66.0509
Well-04,2482.5,23.514,117.5725,44.6192,2.4069,0.1161,0.0251,0.1498,0.3532,200.8847
Well-04,2483,26.4282,101.5077,37.9584,2.3799,0.1279,0.0306,0.1659,0.3461,373.3787
Well-04,2483.5,24.4266,112.7776,33.7938,2.3795,0.1429,0.0677,0.168,0.317,403.5634
Well-04,2484,20.5931,151.2153,32.874,2.3797,0.1498,0.0657,0.1675,0.2691,396.301
Well-04,2484.5,19.3153,198.6571,41.2251,2.3662,0.1472,0.0667,0.1748,0.2206,489.2036
Well-04,2485,19.3675,279.6259,60.9482,2.3515,0.1441,0.046,0.1819,0.1758,575.369
Well-04,2485.5,18.2723,411.2159,74.1678,2.3432,0.1457,0.0427,0.186,0.1381,630.9042
Well-04,2486,16.4468,554.4512,72.8064,2.344,0.1407,0.0271,0.1848,0.1179,613.296
Well-04,2486.5,16.6112,642.4929,88.0773,2.3485,0.1349,0.0205,0.1819,0.1104,574.6522
Well-04,2487,18.0575,632.5999,84.2465,2.3528,0.136,0.027,0.1801,0.1122,552.29
Well-04,2487.5,15.3193,589.8128,49.4618,2.3567,0.1375,0.0341,0.1581,0.1329,278.814
Well-04,2488,14.5487,567.4728,42.4644,2.3511,0.143,0.0395,0.1597,0.1343,295.9821
Well-04,2488.5,14.2199,566.421,53.8271,2.3412,0.1402,0.0273,0.1661,0.1298,376.3848
Well-04,2489,16.593,605.8066,60.6566,2.3351,0.1368,0.0134,0.169,0.1233,417.9209
Well-04,2489.5,18.1855,639.9907,58.2677,2.3297,0.1367,0.0084,0.1716,0.1179,453.0327
Well-04,2490,17.5225,677.0623,66.7187,2.3314,0.1427,0.0248,0.1687,0.1155,414.3235
Well-04,2490.5,16.067,607.7421,72.3167,2.3452,0.1506,0.0476,0.1634,0.1259,340.3959
Well-04,2491,15.5677,443.0686,74.4106,2.3544,0.1504,0.047,0.1602,0.1538,302.096
Well-04,2491.5,16.391,389.7657,43.6538,2.3603,0.1483,0.0551,0.1565,0.1689,262.1276
Well-04,2492,18.599,303.4102,64.557,2.3701,0.1429,0.0593,0.1525,0.1997,223.425
Well-04,2492.5,22.7996,239.3548,78.6338,2.4018,0.1437,0.1066,0.135,0.253,106.0627
Well-04,2493,29.543,192.612,84.1102,2.4537,0.1465,0.1694,0.1027,0.3607,20.0838
Well-04,2493.5,39.1956,148.0105,62.4579,2.501,0.1483,0.2245,0.065,0.6009,1.2321
Well-04,2494,43.8773,111.2949,47.3778,2.5281,0.1459,0.2457,0.0502,0.8593,0.2559
Well-04,2494.5,42.4277,96.4171,38.7104,2.5418,0.1407,0.2445,0.0434,1,0.1042
Well-04,2495,44.7743,98.9555,46.5168,2.5393,0.1431,0.2492,0.0444,1,0.12
Well-04,2495.5,41.148,108.313,60.3984,2.5441,0.1479,0.2684,0.041,0.9993,0.0738
Well-04,2496,45.9094,121.9578,39.0964,2.5423,0.1534,0.2829,0.0412,0.9155,0.0759
Well-04,2496.5,40.9669,142.0779,49.6239,2.5363,0.1531,0.2758,0.0445,0.7968,0.1223
Well-04,2497,45.0373,168.4349,63.3788,2.5278,0.159,0.2845,0.0484,0.6722,0.2027
Well-04,2497.5,42.5356,170.5229,55.0965,2.5214,0.1624,0.2878,0.0514,0.6344,0.2945
Well-04,2498,43.6711,153.8653,67.3436,2.5141,0.1785,0.3095,0.0574,0.6051,0.576
Well-04,2498.5,47.5078,130.9319,57.9059,2.4915,0.2078,0.3131,0.1055,0.3985,23.599
Well-04,2499,45.3725,104.4336,40.7387,2.4407,0.2198,0.3062,0.135,0.3665,106.4817
Well-04,2499.5,44.4726,91.7568,38.7964,2.3854,0.2186,0.281,0.1669,0.3295,387.3394
Well-04,2500,42.3142,88.5835,41.3507,2.3649,0.2137,0.2617,0.1786,0.3183,533.425
Well-04,2500.5,49.8856,103.8435,39.5226,2.3842,0.2463,0.3093,0.168,0.3017,403.5474
Well-04,2501,52.9761,131.8986,47.9169,2.4235,0.2746,0.3598,0.1459,0.2923,170.7913
Well-04,2501.5,53.9767,168.156,64.0943,2.4435,0.2476,0.4002,0.135,0.2673,106.0769
Well-04,2502,45.9159,193.027,63.0614,2.4626,0.1894,0.3065,0.1167,0.2826,43.8125
Well-04,2502.5,41.6149,199.3096,65.6687,2.4815,0.1473,0.2008,0.0949,0.3575,12.4176
Well-04,2503,36.9134,191.8743,65.7973,2.4956,0.1532,0.2136,0.0918,0.3724,10.1343
Well-04,2503.5,38.8924,174.6411,44.5805,2.4824,0.1724,0.2115,0.109,0.3385,28.829
Well-04,2504,37.7171,147.8986,51.3175,2.4617,0.1782,0.2054,0.1197,0.3438,50.9671
Well-04,2504.5,33.2054,123.0601,59.123,2.4422,0.1654,0.1738,0.126,0.372,69.6467
Well-04,2505,26.3018,101.5082,40.768,2.4393,0.1489,0.1311,0.1198,0.4472,51.3117
Well-04,2505.5,23.9287,85.7636,26.1638,2.4332,0.1404,0.1091,0.1204,0.4973,52.7901
Well-04,2506,23.9369,77.0144,30.572,2.4265,0.1384,0.1333,0.1183,0.529,47.5522
Well-04,2506.5,30.3219,86.0813,55.2534,2.4077,0.1585,0.1789,0.1298,0.4424,83.655
Well-04,2507,32.5554,77.4442,65.4478,2.3622,0.225,0.2293,0.1745,0.3483,484.9711
Well-04,2507.5,31.2173,58.6321,35.3527,2.3137,0.2554,0.2238,0.2042,0.3538,924.663
Well-04,2508,28.2841,48.7907,27.4079,2.2865,0.2412,0.1865,0.2148,0.3807,1136.5321
Well-04,2508.5,26.632,40.5551,30.1224,2.3234,0.18,0.1508,0.1805,0.5069,557.4407
Well-04,2509,25.9093,35.263,31.4415,2.3799,0.1525,0.1253,0.1437,0.6911,155.7882
Well-04,2509.5,22.2871,31.165,27.125,2.4193,0.1472,0.119,0.1279,0.8315,76.6316
Well-04,2510,19.6977,27.5476,21.8888,2.404,0.1437,0.1011,0.1338,0.8645,100.5191
Well-04,2510.5,24.7172,25.1927,19.6032,2.3876,0.1593,0.1575,0.1407,0.8388,136.8963
Well-04,2511,38.2018,23.9447,18.2317,2.3715,0.2308,0.357,0.1604,0.6896,304.7133
Well-04,2511.5,62.6629,24.2514,18.1127,2.3957,0.3372,0.5722,0.1716,0.5872,452.553
Well-04,2512,93.7675,25.8376,21.0388,2.4545,0.3714,0.6848,0.1496,0.6008,198.7576
Well-04,2512.5,94.248,27.0559,20.2601,2.5447,0.3303,0.7597,0.0965,0.7668,13.7151
Well-04,2513,86.9815,28.2574,18.7478,2.6201,0.3144,0.7986,0.0561,1,0.5014
Well-04,2513.5,85.5149,30.1672,22.9292,2.6825,0.3251,0.7734,0.0418,1,0.083
Well-04,2514,88.0603,30.602,22.5955,2.7512,0.3906,0.7363,0.051,0.9594,0.2788
Well-04,2514.5,90.4713,30.4593,23.8201,2.8213,0.3701,0.7364,0.0096,1,0
Well-04,2515,87.3304,30.2074,24.729,2.8653,0.3763,0.8225,0.0008,1,0
Well-04,2515.5,84.6269,29.8573,25.2289,2.8888,0.3591,0.8203,0.0001,1,0
Well-04,2516,85.2173,26.2186,20.6715,2.8973,0.3858,0.8986,0.0001,1,0
Well-04,2516.5,86.1467,23.9377,17.741,2.8805,0.365,0.8264,0.0001,1,0
Well-04,2517,95.3544,23.0865,18.8994,2.825,0.3861,0.8481,0.005,1,0
Well-04,2517.5,100.8832,22.2732,20.2537,2.769,0.3906,0.9167,0.0001,1,0
Well-04,2518,105.6454,20.2281,12.0357,2.7383,0.3974,0.8702,0.0154,1,0
Well-04,2518.5,96.4377,22.6131,16.6604,2.7153,0.3053,0.6647,0.0262,1,0
Well-04,2519,82.6946,35.7538,32.9118,2.7106,0.2209,0.4532,0.0188,1,0
Well-04,2519.5,70.5159,44.0722,42.1964,2.7079,0.1724,0.2723,0.0317,1,0
Well-04,2520,70.8318,48.6859,39.7297,2.7261,0.1973,0.3222,0.0359,1,0
Well-04,2520.5,78.2562,40.0793,27.108,2.7403,0.2363,0.4788,0.0215,1,0
Well-04,2521,80.4599,34.636,13.9214,2.7534,0.2434,0.4787,0.0259,1,0
Well-04,2521.5,75.733,43.5525,21.3784,2.7521,0.1834,0.3593,0.012,1,0
Well-04,2522,67.6768,62.2415,50.2284,2.7496,0.1194,0.1988,0.006,1,0
Well-04,2522.5,68.6246,78.2802,71.7641,2.7289,0.1097,0.1746,0.0063,1,0
Well-04,2523,66.2531,81.3821,70.6296,2.7272,0.1071,0.1681,0.0061,1,0
Well-04,2523.5,62.5695,75.9928,63.3482,2.7231,0.098,0.1453,0.0054,1,0
Well-04,2524,59.8841,70.0559,54.9702,2.726,0.0892,0.1233,0.0043,1,0
Well-04,2524.5,71.8995,57.0192,47.8275,2.7348,0.1168,0.1925,0.0067,1,0
Well-04,2525,85.0611,43.6253,37.3342,2.7325,0.1634,0.3092,0.0115,1,0
Well-04,2525.5,95.3289,31.1172,24.7225,2.719,0.2305,0.4771,0.019,1,0
Well-04,2526,104.1398,23.0566,18.5545,2.7112,0.304,0.6615,0.0265,1,0
Well-04,2526.5,106.5092,17.7985,13.7041,2.7054,0.356,0.7828,0.0313,1,0
Well-04,2527,109.8265,20.2555,13.896,2.6951,0.3538,0.7781,0.0072,1,0
Well-04,2527.5,103.8614,30.2939,21.9043,2.6675,0.298,0.6158,0.0188,1,0
Well-04,2528,97.5428,40.1496,34.0185,2.6647,0.2184,0.4003,0.0228,1,0
Well-04,2528.5,87.5909,48.9834,38.6424,2.6746,0.1991,0.3646,0.0174,1,0
Well-04,2529,84.2511,55.4909,40.0057,2.6816,0.1973,0.3706,0.0133,1,0
Well-04,2529.5,82.0553,63.1835,32.2249,2.6802,0.1904,0.3189,0.0247,1,0
Well-04,2530,80.1596,73.7647,55.4453,2.6822,0.1481,0.2125,0.024,1,0
Well-04,2530.5,82.637,83.8467,76.4638,2.677,0.1494,0.2366,0.0174,1,0
Well-04,2531,90.8356,83.053,48.7921,2.6706,0.2038,0.3709,0.0196,1,0
Well-04,2531.5,90.5197,80.3969,49.2418,2.6638,0.2048,0.3629,0.0237,1,0
Well-04,2532,81.0918,86.5501,60.9695,2.6836,0.169,0.2985,0.013,1,0
Well-04,2532.5,73.0513,93.7528,87.6973,2.6998,0.1194,0.1922,0.0047,1,0
Well-04,2533,78.7381,81.1865,77.2917,2.7358,0.1501,0.2759,0.0008,1,0
Well-04,2533.5,88.1659,62.416,52.9001,2.7289,0.2297,0.4753,0.0025,1,0
Well-04,2534,96.2064,47.5172,34.8827,2.7092,0.3426,0.7545,0.0057,1,0
Well-04,2534.5,101.2614,37.986,27.6911,2.6812,0.4296,0.9316,0.0117,1,0
Well-04,2535,98.3101,31.6026,26.39,2.678,0.4386,0.9417,0.0148,1,0
